entity_count,specific_verb,generic_verb,propositions,locative,hedge,deictic,metacomment,self_correction,diminutive,quantity,n_word,entity_count_per100,specific_verb_per100,generic_verb_per100,propositions_per100,locative_per100,hedge_per100,deictic_per100,metacomment_per100,self_correction_per100,diminutive_per100,quantity_per100,specific_verb_ratio,region_breadth,label,file
15,8,2,6,1,0,1,0,0,2,0,49,30.612244897959183,16.3265306122449,4.081632653061225,12.244897959183673,2.0408163265306123,0.0,2.0408163265306123,0.0,0.0,4.081632653061225,0.0,0.8,2,0,49tr0.txt
19,6,1,14,5,0,1,0,0,2,0,79,24.050632911392405,7.594936708860759,1.2658227848101267,17.72151898734177,6.329113924050633,0.0,1.2658227848101267,0.0,0.0,2.5316455696202533,0.0,0.8571428571428571,3,0,4tr0.txt
16,7,1,13,3,0,0,0,0,0,0,60,26.666666666666668,11.666666666666666,1.6666666666666667,21.666666666666668,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,2,0,50tr0.txt
8,6,1,13,1,1,3,1,0,2,0,54,14.814814814814815,11.11111111111111,1.8518518518518519,24.074074074074073,1.8518518518518519,1.8518518518518519,5.555555555555555,1.8518518518518519,0.0,3.7037037037037037,0.0,0.8571428571428571,0,0,51tr0.txt
14,7,3,5,9,0,0,0,0,1,0,63,22.22222222222222,11.11111111111111,4.761904761904762,7.936507936507937,14.285714285714286,0.0,0.0,0.0,0.0,1.5873015873015872,0.0,0.7,1,0,52tr0.txt
18,8,1,9,4,1,1,0,0,4,4,83,21.686746987951807,9.63855421686747,1.2048192771084338,10.843373493975903,4.819277108433735,1.2048192771084338,1.2048192771084338,0.0,0.0,4.819277108433735,4.819277108433735,0.8888888888888888,2,0,53tr0.txt
15,10,2,29,2,0,1,0,0,6,5,99,15.151515151515152,10.1010101010101,2.0202020202020203,29.292929292929294,2.0202020202020203,0.0,1.0101010101010102,0.0,0.0,6.0606060606060606,5.05050505050505,0.8333333333333334,0,0,54tr0.txt
15,9,0,8,2,0,0,0,0,1,0,55,27.272727272727273,16.363636363636363,0.0,14.545454545454545,3.6363636363636362,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,1.0,1,0,55tr0.txt
16,9,3,21,2,2,0,0,0,3,0,101,15.841584158415841,8.910891089108912,2.9702970297029703,20.792079207920793,1.9801980198019802,1.9801980198019802,0.0,0.0,0.0,2.9702970297029703,0.0,0.75,2,0,56tr0.txt
13,9,2,8,3,0,0,0,0,2,0,48,27.083333333333332,18.75,4.166666666666667,16.666666666666668,6.25,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.8181818181818182,1,0,57tr0.txt
17,9,4,16,4,1,1,0,1,1,3,104,16.346153846153847,8.653846153846153,3.8461538461538463,15.384615384615385,3.8461538461538463,0.9615384615384616,0.9615384615384616,0.0,0.9615384615384616,0.9615384615384616,2.8846153846153846,0.6923076923076923,1,0,58tr0.txt
18,10,1,12,4,0,0,0,0,1,0,79,22.78481012658228,12.658227848101266,1.2658227848101267,15.189873417721518,5.063291139240507,0.0,0.0,0.0,0.0,1.2658227848101267,0.0,0.9090909090909091,3,0,59tr0.txt
13,7,4,8,5,2,3,0,0,6,1,90,14.444444444444445,7.777777777777778,4.444444444444445,8.88888888888889,5.555555555555555,2.2222222222222223,3.3333333333333335,0.0,0.0,6.666666666666667,1.1111111111111112,0.6363636363636364,2,0,5tr0.txt
19,12,3,16,2,0,1,0,0,0,0,63,30.158730158730158,19.047619047619047,4.761904761904762,25.396825396825395,3.1746031746031744,0.0,1.5873015873015872,0.0,0.0,0.0,0.0,0.8,2,0,60tr0.txt
12,5,2,8,4,0,0,0,0,0,2,59,20.338983050847457,8.474576271186441,3.389830508474576,13.559322033898304,6.779661016949152,0.0,0.0,0.0,0.0,0.0,3.389830508474576,0.7142857142857143,1,0,61tr0.txt
11,8,1,7,1,0,1,0,0,1,0,47,23.404255319148938,17.02127659574468,2.127659574468085,14.893617021276595,2.127659574468085,0.0,2.127659574468085,0.0,0.0,2.127659574468085,0.0,0.8888888888888888,1,0,62tr0.txt
14,8,1,13,1,0,1,0,1,3,0,63,22.22222222222222,12.698412698412698,1.5873015873015872,20.634920634920636,1.5873015873015872,0.0,1.5873015873015872,0.0,1.5873015873015872,4.761904761904762,0.0,0.8888888888888888,3,0,63tr0.txt
17,14,2,23,3,0,1,0,0,1,1,86,19.767441860465116,16.27906976744186,2.3255813953488373,26.74418604651163,3.488372093023256,0.0,1.1627906976744187,0.0,0.0,1.1627906976744187,1.1627906976744187,0.875,2,0,64tr0.txt
16,12,1,8,2,0,0,0,0,1,0,69,23.18840579710145,17.391304347826086,1.4492753623188406,11.594202898550725,2.898550724637681,0.0,0.0,0.0,0.0,1.4492753623188406,0.0,0.9230769230769231,3,0,65tr0.txt
15,8,1,7,3,1,2,0,0,0,0,70,21.428571428571427,11.428571428571429,1.4285714285714286,10.0,4.285714285714286,1.4285714285714286,2.857142857142857,0.0,0.0,0.0,0.0,0.8888888888888888,2,0,66tr0.txt
18,8,1,11,5,0,1,0,0,1,0,79,22.78481012658228,10.126582278481013,1.2658227848101267,13.924050632911392,6.329113924050633,0.0,1.2658227848101267,0.0,0.0,1.2658227848101267,0.0,0.8888888888888888,1,0,67tr0.txt
14,7,1,11,5,0,0,0,0,2,0,67,20.895522388059703,10.447761194029852,1.492537313432836,16.417910447761194,7.462686567164179,0.0,0.0,0.0,0.0,2.985074626865672,0.0,0.875,3,0,68tr0.txt
18,10,1,15,2,1,1,0,0,0,0,59,30.508474576271187,16.949152542372882,1.694915254237288,25.423728813559322,3.389830508474576,1.694915254237288,1.694915254237288,0.0,0.0,0.0,0.0,0.9090909090909091,1,0,69tr0.txt
17,11,3,17,4,2,1,0,0,0,0,139,12.23021582733813,7.913669064748201,2.158273381294964,12.23021582733813,2.8776978417266186,1.4388489208633093,0.7194244604316546,0.0,0.0,0.0,0.0,0.7857142857142857,3,0,6tr0.txt
17,13,3,23,2,2,2,1,0,0,0,98,17.346938775510203,13.26530612244898,3.061224489795918,23.46938775510204,2.0408163265306123,2.0408163265306123,2.0408163265306123,1.0204081632653061,0.0,0.0,0.0,0.8125,1,0,70tr0.txt
14,6,1,13,1,0,0,0,0,4,1,49,28.571428571428573,12.244897959183673,2.0408163265306123,26.53061224489796,2.0408163265306123,0.0,0.0,0.0,0.0,8.16326530612245,2.0408163265306123,0.8571428571428571,2,0,71tr0.txt
9,6,1,11,2,0,1,0,0,0,0,50,18.0,12.0,2.0,22.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8571428571428571,1,0,72tr0.txt
17,10,1,13,6,0,1,0,0,0,0,96,17.708333333333332,10.416666666666666,1.0416666666666667,13.541666666666666,6.25,0.0,1.0416666666666667,0.0,0.0,0.0,0.0,0.9090909090909091,2,0,73tr0.txt
17,11,1,12,9,0,0,0,0,1,0,75,22.666666666666668,14.666666666666666,1.3333333333333333,16.0,12.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.9166666666666666,3,0,74tr0.txt
14,7,1,17,1,0,1,0,0,1,0,69,20.28985507246377,10.144927536231885,1.4492753623188406,24.63768115942029,1.4492753623188406,0.0,1.4492753623188406,0.0,0.0,1.4492753623188406,0.0,0.875,1,0,75tr0.txt
13,8,3,9,4,3,1,0,0,1,1,69,18.840579710144926,11.594202898550725,4.3478260869565215,13.043478260869565,5.797101449275362,4.3478260869565215,1.4492753623188406,0.0,0.0,1.4492753623188406,1.4492753623188406,0.7272727272727273,1,0,76tr0.txt
17,9,4,18,6,2,1,0,0,2,0,109,15.596330275229358,8.256880733944953,3.669724770642202,16.513761467889907,5.504587155963303,1.834862385321101,0.9174311926605505,0.0,0.0,1.834862385321101,0.0,0.6923076923076923,2,0,77tr0.txt
17,10,3,11,5,0,1,0,0,2,3,92,18.47826086956522,10.869565217391305,3.260869565217391,11.956521739130435,5.434782608695652,0.0,1.0869565217391304,0.0,0.0,2.1739130434782608,3.260869565217391,0.7692307692307693,2,0,78tr0.txt
15,2,3,12,1,1,4,0,0,1,3,91,16.483516483516482,2.197802197802198,3.2967032967032965,13.186813186813186,1.098901098901099,1.098901098901099,4.395604395604396,0.0,0.0,1.098901098901099,3.2967032967032965,0.4,2,0,79tr0.txt
4,3,3,10,0,1,2,0,0,0,1,46,8.695652173913043,6.521739130434782,6.521739130434782,21.73913043478261,0.0,2.1739130434782608,4.3478260869565215,0.0,0.0,0.0,2.1739130434782608,0.5,0,0,7tr0.txt
15,10,1,9,5,0,0,0,0,2,2,83,18.072289156626507,12.048192771084338,1.2048192771084338,10.843373493975903,6.024096385542169,0.0,0.0,0.0,0.0,2.4096385542168677,2.4096385542168677,0.9090909090909091,3,0,80tr0.txt
19,12,3,21,4,1,1,0,0,0,0,78,24.358974358974358,15.384615384615385,3.8461538461538463,26.923076923076923,5.128205128205129,1.2820512820512822,1.2820512820512822,0.0,0.0,0.0,0.0,0.8,3,0,81tr0.txt
19,9,3,8,4,2,1,0,0,2,0,95,20.0,9.473684210526315,3.1578947368421053,8.421052631578947,4.2105263157894735,2.1052631578947367,1.0526315789473684,0.0,0.0,2.1052631578947367,0.0,0.75,2,0,82tr0.txt
19,10,2,16,4,0,1,0,0,2,1,100,19.0,10.0,2.0,16.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,0.8333333333333334,2,0,83tr0.txt
15,8,1,7,2,0,0,0,0,1,0,45,33.333333333333336,17.77777777777778,2.2222222222222223,15.555555555555555,4.444444444444445,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.8888888888888888,2,0,84tr0.txt
13,7,1,12,4,0,1,0,0,1,0,69,18.840579710144926,10.144927536231885,1.4492753623188406,17.391304347826086,5.797101449275362,0.0,1.4492753623188406,0.0,0.0,1.4492753623188406,0.0,0.875,2,0,85tr0.txt
16,8,4,10,4,0,1,0,0,0,0,89,17.97752808988764,8.98876404494382,4.49438202247191,11.235955056179776,4.49438202247191,0.0,1.1235955056179776,0.0,0.0,0.0,0.0,0.6666666666666666,1,0,86tr0.txt
16,9,4,8,5,2,1,0,0,3,0,118,13.559322033898304,7.627118644067797,3.389830508474576,6.779661016949152,4.237288135593221,1.694915254237288,0.847457627118644,0.0,0.0,2.542372881355932,0.0,0.6923076923076923,1,0,87tr0.txt
18,10,3,20,1,0,0,0,0,0,0,92,19.565217391304348,10.869565217391305,3.260869565217391,21.73913043478261,1.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,3,0,88tr0.txt
14,9,0,9,3,1,0,0,0,0,1,61,22.950819672131146,14.754098360655737,0.0,14.754098360655737,4.918032786885246,1.639344262295082,0.0,0.0,0.0,0.0,1.639344262295082,1.0,1,0,89tr0.txt
14,9,3,26,4,2,2,2,0,3,1,97,14.43298969072165,9.278350515463918,3.0927835051546393,26.804123711340207,4.123711340206185,2.0618556701030926,2.0618556701030926,2.0618556701030926,0.0,3.0927835051546393,1.0309278350515463,0.75,2,0,8tr0.txt
15,12,1,7,2,0,1,0,0,1,0,76,19.736842105263158,15.789473684210526,1.3157894736842106,9.210526315789474,2.6315789473684212,0.0,1.3157894736842106,0.0,0.0,1.3157894736842106,0.0,0.9230769230769231,1,0,90tr0.txt
11,5,1,4,3,0,0,0,0,0,1,38,28.94736842105263,13.157894736842104,2.6315789473684212,10.526315789473685,7.894736842105263,0.0,0.0,0.0,0.0,0.0,2.6315789473684212,0.8333333333333334,2,0,91tr0.txt
17,10,3,12,4,0,1,0,0,2,1,96,17.708333333333332,10.416666666666666,3.125,12.5,4.166666666666667,0.0,1.0416666666666667,0.0,0.0,2.0833333333333335,1.0416666666666667,0.7692307692307693,1,0,92tr0.txt
14,9,2,17,3,3,3,0,0,2,1,71,19.718309859154928,12.67605633802817,2.816901408450704,23.943661971830984,4.225352112676056,4.225352112676056,4.225352112676056,0.0,0.0,2.816901408450704,1.408450704225352,0.8181818181818182,1,0,93tr0.txt
9,5,2,6,3,1,1,0,0,1,0,76,11.842105263157896,6.578947368421052,2.6315789473684212,7.894736842105263,3.9473684210526314,1.3157894736842106,1.3157894736842106,0.0,0.0,1.3157894736842106,0.0,0.7142857142857143,0,0,94tr0.txt
20,11,3,19,5,0,1,0,0,3,0,79,25.31645569620253,13.924050632911392,3.7974683544303796,24.050632911392405,6.329113924050633,0.0,1.2658227848101267,0.0,0.0,3.7974683544303796,0.0,0.7857142857142857,2,0,95tr0.txt
14,9,2,17,2,0,2,0,0,3,4,70,20.0,12.857142857142858,2.857142857142857,24.285714285714285,2.857142857142857,0.0,2.857142857142857,0.0,0.0,4.285714285714286,5.714285714285714,0.8181818181818182,1,0,96tr0.txt
16,7,1,7,3,0,0,0,0,1,0,53,30.18867924528302,13.20754716981132,1.8867924528301887,13.20754716981132,5.660377358490566,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.875,2,0,97tr0.txt
16,9,1,14,1,0,1,0,0,5,0,77,20.77922077922078,11.688311688311689,1.2987012987012987,18.181818181818183,1.2987012987012987,0.0,1.2987012987012987,0.0,0.0,6.4935064935064934,0.0,0.9,1,0,98tr0.txt
16,10,0,14,4,0,0,0,0,1,0,60,26.666666666666668,16.666666666666668,0.0,23.333333333333332,6.666666666666667,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.0,2,0,99tr0.txt
17,9,1,7,7,3,2,0,0,1,2,101,16.831683168316832,8.910891089108912,0.9900990099009901,6.930693069306931,6.930693069306931,2.9702970297029703,1.9801980198019802,0.0,0.0,0.9900990099009901,1.9801980198019802,0.9,2,0,9tr0.txt
10,7,4,12,0,2,1,0,0,4,2,61,16.39344262295082,11.475409836065573,6.557377049180328,19.672131147540984,0.0,3.278688524590164,1.639344262295082,0.0,0.0,6.557377049180328,3.278688524590164,0.6363636363636364,1,1,10tr1.txt
13,6,2,16,2,1,2,0,0,4,0,57,22.80701754385965,10.526315789473685,3.508771929824561,28.07017543859649,3.508771929824561,1.7543859649122806,3.508771929824561,0.0,0.0,7.017543859649122,0.0,0.75,1,1,11tr1.txt
10,6,1,8,1,2,1,0,0,0,0,48,20.833333333333332,12.5,2.0833333333333335,16.666666666666668,2.0833333333333335,4.166666666666667,2.0833333333333335,0.0,0.0,0.0,0.0,0.8571428571428571,2,1,12tr1.txt
16,6,3,10,3,1,4,0,1,2,1,81,19.753086419753085,7.407407407407407,3.7037037037037037,12.345679012345679,3.7037037037037037,1.2345679012345678,4.938271604938271,0.0,1.2345679012345678,2.4691358024691357,1.2345679012345678,0.6666666666666666,2,1,13tr1.txt
8,1,2,9,2,0,2,0,0,2,4,48,16.666666666666668,2.0833333333333335,4.166666666666667,18.75,4.166666666666667,0.0,4.166666666666667,0.0,0.0,4.166666666666667,8.333333333333334,0.3333333333333333,1,1,14tr1.txt
15,8,1,7,4,1,0,1,0,1,0,65,23.076923076923077,12.307692307692308,1.5384615384615385,10.76923076923077,6.153846153846154,1.5384615384615385,0.0,1.5384615384615385,0.0,1.5384615384615385,0.0,0.8888888888888888,3,1,15tr1.txt
14,5,4,14,3,1,2,0,0,2,0,76,18.42105263157895,6.578947368421052,5.2631578947368425,18.42105263157895,3.9473684210526314,1.3157894736842106,2.6315789473684212,0.0,0.0,2.6315789473684212,0.0,0.5555555555555556,0,1,16tr1.txt
8,6,1,10,3,1,2,0,0,0,1,47,17.02127659574468,12.76595744680851,2.127659574468085,21.27659574468085,6.382978723404255,2.127659574468085,4.25531914893617,0.0,0.0,0.0,2.127659574468085,0.8571428571428571,1,1,17tr1.txt
7,3,4,20,3,0,4,0,1,2,0,107,6.542056074766355,2.803738317757009,3.7383177570093458,18.69158878504673,2.803738317757009,0.0,3.7383177570093458,0.0,0.9345794392523364,1.8691588785046729,0.0,0.42857142857142855,1,1,18tr1.txt
17,4,2,22,2,1,3,0,0,3,1,90,18.88888888888889,4.444444444444445,2.2222222222222223,24.444444444444443,2.2222222222222223,1.1111111111111112,3.3333333333333335,0.0,0.0,3.3333333333333335,1.1111111111111112,0.6666666666666666,1,1,19tr1.txt
11,6,2,8,6,1,1,0,0,0,1,69,15.942028985507246,8.695652173913043,2.898550724637681,11.594202898550725,8.695652173913043,1.4492753623188406,1.4492753623188406,0.0,0.0,0.0,1.4492753623188406,0.75,2,1,1tr1.txt
14,2,0,4,2,1,0,0,0,4,0,39,35.8974358974359,5.128205128205129,0.0,10.256410256410257,5.128205128205129,2.5641025641025643,0.0,0.0,0.0,10.256410256410257,0.0,1.0,2,1,20tr1.txt
17,9,4,16,5,1,2,0,0,3,0,105,16.19047619047619,8.571428571428571,3.8095238095238093,15.238095238095237,4.761904761904762,0.9523809523809523,1.9047619047619047,0.0,0.0,2.857142857142857,0.0,0.6923076923076923,1,1,21tr1.txt
7,5,0,7,0,1,1,0,0,1,0,31,22.580645161290324,16.129032258064516,0.0,22.580645161290324,0.0,3.225806451612903,3.225806451612903,0.0,0.0,3.225806451612903,0.0,1.0,0,1,22tr1.txt
13,8,2,6,4,0,1,0,0,1,0,61,21.311475409836067,13.114754098360656,3.278688524590164,9.836065573770492,6.557377049180328,0.0,1.639344262295082,0.0,0.0,1.639344262295082,0.0,0.8,1,1,23tr1.txt
14,7,3,8,4,0,0,0,0,2,0,54,25.925925925925927,12.962962962962964,5.555555555555555,14.814814814814815,7.407407407407407,0.0,0.0,0.0,0.0,3.7037037037037037,0.0,0.7,1,1,24tr1.txt
11,4,3,11,1,1,3,0,2,2,2,125,8.8,3.2,2.4,8.8,0.8,0.8,2.4,0.0,1.6,1.6,1.6,0.5714285714285714,1,1,25tr1.txt
10,6,2,15,0,0,2,0,0,2,5,78,12.820512820512821,7.6923076923076925,2.5641025641025643,19.23076923076923,0.0,0.0,2.5641025641025643,0.0,0.0,2.5641025641025643,6.410256410256411,0.75,1,1,26tr1.txt
13,9,2,6,1,1,1,0,0,1,0,55,23.636363636363637,16.363636363636363,3.6363636363636362,10.909090909090908,1.8181818181818181,1.8181818181818181,1.8181818181818181,0.0,0.0,1.8181818181818181,0.0,0.8181818181818182,0,1,27tr1.txt
18,9,2,11,6,1,1,0,0,0,0,71,25.35211267605634,12.67605633802817,2.816901408450704,15.492957746478874,8.450704225352112,1.408450704225352,1.408450704225352,0.0,0.0,0.0,0.0,0.8181818181818182,3,1,28tr1.txt
14,7,2,8,7,0,0,0,0,0,0,70,20.0,10.0,2.857142857142857,11.428571428571429,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,1,1,29tr1.txt
13,5,3,5,4,0,2,0,0,5,0,59,22.033898305084747,8.474576271186441,5.084745762711864,8.474576271186441,6.779661016949152,0.0,3.389830508474576,0.0,0.0,8.474576271186441,0.0,0.625,1,1,2tr1.txt
12,5,3,18,0,2,3,1,0,1,0,73,16.438356164383563,6.8493150684931505,4.109589041095891,24.65753424657534,0.0,2.73972602739726,4.109589041095891,1.36986301369863,0.0,1.36986301369863,0.0,0.625,0,1,30tr1.txt
12,5,2,5,1,2,2,1,0,2,0,46,26.08695652173913,10.869565217391305,4.3478260869565215,10.869565217391305,2.1739130434782608,4.3478260869565215,4.3478260869565215,2.1739130434782608,0.0,4.3478260869565215,0.0,0.7142857142857143,1,1,31tr1.txt
11,11,2,7,2,1,0,0,0,0,0,40,27.5,27.5,5.0,17.5,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,1,1,32tr1.txt
15,7,3,9,3,0,1,0,0,3,1,51,29.41176470588235,13.72549019607843,5.882352941176471,17.647058823529413,5.882352941176471,0.0,1.9607843137254901,0.0,0.0,5.882352941176471,1.9607843137254901,0.7,1,1,33tr1.txt
15,10,2,15,3,2,1,0,0,1,1,68,22.058823529411764,14.705882352941176,2.9411764705882355,22.058823529411764,4.411764705882353,2.9411764705882355,1.4705882352941178,0.0,0.0,1.4705882352941178,1.4705882352941178,0.8333333333333334,1,1,34tr1.txt
14,2,3,10,2,1,2,0,0,1,0,58,24.137931034482758,3.4482758620689653,5.172413793103448,17.24137931034483,3.4482758620689653,1.7241379310344827,3.4482758620689653,0.0,0.0,1.7241379310344827,0.0,0.4,0,1,35tr1.txt
12,6,3,8,1,1,1,0,0,1,2,80,15.0,7.5,3.75,10.0,1.25,1.25,1.25,0.0,0.0,1.25,2.5,0.6666666666666666,2,1,36tr1.txt
16,11,2,16,2,0,0,0,0,2,1,77,20.77922077922078,14.285714285714286,2.5974025974025974,20.77922077922078,2.5974025974025974,0.0,0.0,0.0,0.0,2.5974025974025974,1.2987012987012987,0.8461538461538461,1,1,37tr1.txt
14,6,2,16,3,0,2,0,0,1,0,61,22.950819672131146,9.836065573770492,3.278688524590164,26.229508196721312,4.918032786885246,0.0,3.278688524590164,0.0,0.0,1.639344262295082,0.0,0.75,2,1,38tr1.txt
14,9,1,6,3,0,0,0,0,1,0,51,27.45098039215686,17.647058823529413,1.9607843137254901,11.764705882352942,5.882352941176471,0.0,0.0,0.0,0.0,1.9607843137254901,0.0,0.9,1,1,39tr1.txt
19,8,2,23,4,3,3,1,0,4,0,83,22.89156626506024,9.63855421686747,2.4096385542168677,27.710843373493976,4.819277108433735,3.6144578313253013,3.6144578313253013,1.2048192771084338,0.0,4.819277108433735,0.0,0.8,3,1,3tr1.txt
13,5,1,5,1,0,1,0,0,2,0,39,33.333333333333336,12.820512820512821,2.5641025641025643,12.820512820512821,2.5641025641025643,0.0,2.5641025641025643,0.0,0.0,5.128205128205129,0.0,0.8333333333333334,1,1,40tr1.txt
14,4,3,8,5,0,1,0,0,1,0,62,22.580645161290324,6.451612903225806,4.838709677419355,12.903225806451612,8.064516129032258,0.0,1.6129032258064515,0.0,0.0,1.6129032258064515,0.0,0.5714285714285714,1,1,41tr1.txt
9,5,1,6,3,0,0,0,0,1,3,40,22.5,12.5,2.5,15.0,7.5,0.0,0.0,0.0,0.0,2.5,7.5,0.8333333333333334,1,1,42tr1.txt
16,3,3,6,3,1,1,0,0,1,1,70,22.857142857142858,4.285714285714286,4.285714285714286,8.571428571428571,4.285714285714286,1.4285714285714286,1.4285714285714286,0.0,0.0,1.4285714285714286,1.4285714285714286,0.5,2,1,43tr1.txt
13,7,2,13,3,3,2,1,0,2,1,65,20.0,10.76923076923077,3.076923076923077,20.0,4.615384615384615,4.615384615384615,3.076923076923077,1.5384615384615385,0.0,3.076923076923077,1.5384615384615385,0.7777777777777778,3,1,44tr1.txt
12,5,2,12,2,0,1,0,0,2,0,47,25.53191489361702,10.638297872340425,4.25531914893617,25.53191489361702,4.25531914893617,0.0,2.127659574468085,0.0,0.0,4.25531914893617,0.0,0.7142857142857143,0,1,45tr1.txt
4,0,0,9,0,0,1,0,0,0,3,32,12.5,0.0,0.0,28.125,0.0,0.0,3.125,0.0,0.0,0.0,9.375,0.0,0,1,46tr1.txt
10,7,0,9,0,0,3,0,0,1,0,40,25.0,17.5,0.0,22.5,0.0,0.0,7.5,0.0,0.0,2.5,0.0,1.0,0,1,47tr1.txt
10,7,1,12,0,0,1,0,0,3,0,43,23.25581395348837,16.27906976744186,2.3255813953488373,27.906976744186046,0.0,0.0,2.3255813953488373,0.0,0.0,6.976744186046512,0.0,0.875,0,1,48tr1.txt
13,8,3,15,2,1,0,2,0,3,0,57,22.80701754385965,14.035087719298245,5.2631578947368425,26.31578947368421,3.508771929824561,1.7543859649122806,0.0,3.508771929824561,0.0,5.2631578947368425,0.0,0.7272727272727273,1,1,49tr1.txt
13,7,2,17,4,1,2,1,0,1,0,74,17.56756756756757,9.45945945945946,2.7027027027027026,22.972972972972972,5.405405405405405,1.3513513513513513,2.7027027027027026,1.3513513513513513,0.0,1.3513513513513513,0.0,0.7777777777777778,2,1,4tr1.txt
12,5,2,6,1,1,1,1,0,1,0,61,19.672131147540984,8.19672131147541,3.278688524590164,9.836065573770492,1.639344262295082,1.639344262295082,1.639344262295082,1.639344262295082,0.0,1.639344262295082,0.0,0.7142857142857143,1,1,50tr1.txt
14,6,3,12,3,0,2,0,1,0,1,77,18.181818181818183,7.792207792207792,3.896103896103896,15.584415584415584,3.896103896103896,0.0,2.5974025974025974,0.0,1.2987012987012987,0.0,1.2987012987012987,0.6666666666666666,1,1,51tr1.txt
9,4,2,13,3,1,2,0,0,3,2,63,14.285714285714286,6.349206349206349,3.1746031746031744,20.634920634920636,4.761904761904762,1.5873015873015872,3.1746031746031744,0.0,0.0,4.761904761904762,3.1746031746031744,0.6666666666666666,0,1,52tr1.txt
16,4,3,6,1,0,1,0,0,4,0,57,28.07017543859649,7.017543859649122,5.2631578947368425,10.526315789473685,1.7543859649122806,0.0,1.7543859649122806,0.0,0.0,7.017543859649122,0.0,0.5714285714285714,2,1,53tr1.txt
13,9,1,15,2,2,2,0,0,6,0,94,13.829787234042554,9.574468085106384,1.0638297872340425,15.957446808510639,2.127659574468085,2.127659574468085,2.127659574468085,0.0,0.0,6.382978723404255,0.0,0.9,1,1,54tr1.txt
14,1,0,9,3,4,1,0,1,0,5,73,19.17808219178082,1.36986301369863,0.0,12.32876712328767,4.109589041095891,5.47945205479452,1.36986301369863,0.0,1.36986301369863,0.0,6.8493150684931505,1.0,2,1,55tr1.txt
15,4,1,5,2,1,0,1,0,2,0,34,44.11764705882353,11.764705882352942,2.9411764705882355,14.705882352941176,5.882352941176471,2.9411764705882355,0.0,2.9411764705882355,0.0,5.882352941176471,0.0,0.8,2,1,56tr1.txt
11,10,1,7,1,0,1,0,0,7,0,49,22.448979591836736,20.408163265306122,2.0408163265306123,14.285714285714286,2.0408163265306123,0.0,2.0408163265306123,0.0,0.0,14.285714285714286,0.0,0.9090909090909091,2,1,57tr1.txt
4,3,0,2,0,0,0,0,0,1,0,12,33.333333333333336,25.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,1.0,0,1,58tr1.txt
7,1,0,1,0,1,0,0,0,1,0,19,36.8421052631579,5.2631578947368425,0.0,5.2631578947368425,0.0,5.2631578947368425,0.0,0.0,0.0,5.2631578947368425,0.0,1.0,1,1,59tr1.txt
16,11,3,13,2,2,2,0,0,1,0,81,19.753086419753085,13.580246913580247,3.7037037037037037,16.049382716049383,2.4691358024691357,2.4691358024691357,2.4691358024691357,0.0,0.0,1.2345679012345678,0.0,0.7857142857142857,2,1,5tr1.txt
14,9,3,19,3,4,3,0,0,2,0,101,13.861386138613861,8.910891089108912,2.9702970297029703,18.81188118811881,2.9702970297029703,3.9603960396039604,2.9702970297029703,0.0,0.0,1.9801980198019802,0.0,0.75,1,1,60tr1.txt
13,4,3,13,4,1,2,0,0,5,3,61,21.311475409836067,6.557377049180328,4.918032786885246,21.311475409836067,6.557377049180328,1.639344262295082,3.278688524590164,0.0,0.0,8.19672131147541,4.918032786885246,0.5714285714285714,2,1,61tr1.txt
13,8,2,10,3,0,0,0,0,0,2,54,24.074074074074073,14.814814814814815,3.7037037037037037,18.51851851851852,5.555555555555555,0.0,0.0,0.0,0.0,0.0,3.7037037037037037,0.8,1,1,62tr1.txt
14,9,3,10,4,1,0,0,0,2,0,81,17.28395061728395,11.11111111111111,3.7037037037037037,12.345679012345679,4.938271604938271,1.2345679012345678,0.0,0.0,0.0,2.4691358024691357,0.0,0.75,3,1,63tr1.txt
12,5,1,7,3,2,2,1,0,1,0,42,28.571428571428573,11.904761904761905,2.380952380952381,16.666666666666668,7.142857142857143,4.761904761904762,4.761904761904762,2.380952380952381,0.0,2.380952380952381,0.0,0.8333333333333334,2,1,64tr1.txt
12,9,3,11,3,1,0,0,0,3,0,54,22.22222222222222,16.666666666666668,5.555555555555555,20.37037037037037,5.555555555555555,1.8518518518518519,0.0,0.0,0.0,5.555555555555555,0.0,0.75,2,1,65tr1.txt
12,1,0,3,0,1,2,0,0,1,0,29,41.37931034482759,3.4482758620689653,0.0,10.344827586206897,0.0,3.4482758620689653,6.896551724137931,0.0,0.0,3.4482758620689653,0.0,1.0,0,1,66tr1.txt
